"","X","SYMBOL","padj_species","padj_human","variable","value","L1"
"824","ENSG00000196420","S100A5","ns","ns","squirrel_monkey",-1.70633714966852,"squirrel_monkey"
"825","ENSG00000179913","B3GNT3","ns","sig","squirrel_monkey",6.27615018959123,"squirrel_monkey"
"826","ENSG00000183421","RIPK4","sig","sig","squirrel_monkey",-2.36291649106392,"squirrel_monkey"
"827","ENSG00000143036","SLC44A3","sig","ns","squirrel_monkey",-1.33721754381424,"squirrel_monkey"
"828","ENSG00000161958","FGF11","ns","sig","squirrel_monkey",-1.86689740687502,"squirrel_monkey"
"829","ENSG00000006459","KDM7A","sig","sig","squirrel_monkey",-2.30246683304678,"squirrel_monkey"
"830","ENSG00000118526","TCF21","sig","ns","squirrel_monkey",-1.73743776974206,"squirrel_monkey"
"831","ENSG00000118849","RARRES1","sig","sig","squirrel_monkey",4.75897417617381,"squirrel_monkey"
"832","ENSG00000138678","GPAT3","sig","sig","squirrel_monkey",-1.4570061710421,"squirrel_monkey"
"833","ENSG00000197506","SLC28A3","sig","sig","squirrel_monkey",-1.52910909694397,"squirrel_monkey"
"834","ENSG00000155926","SLA","ns","sig","squirrel_monkey",5.63905307024909,"squirrel_monkey"
"835","ENSG00000178033","CALHM5","sig","sig","squirrel_monkey",-1.98917119517029,"squirrel_monkey"
"836","ENSG00000204740","MALRD1","ns","sig","squirrel_monkey",6.5145635419997,"squirrel_monkey"
"837","ENSG00000152467","ZSCAN1","ns","sig","squirrel_monkey",-1.63937376032077,"squirrel_monkey"
"838","ENSG00000189320","FAM180A","sig","sig","squirrel_monkey",-5.74353982157595,"squirrel_monkey"
"839","ENSG00000175471","MCTP1","sig","sig","squirrel_monkey",-1.79758359903093,"squirrel_monkey"
"840","ENSG00000153898","MCOLN2","sig","sig","squirrel_monkey",4.9646358616232,"squirrel_monkey"
"841","ENSG00000144191","CNGA3","sig","sig","squirrel_monkey",-2.62541140016631,"squirrel_monkey"
"842","ENSG00000183111","ARHGEF37","sig","sig","squirrel_monkey",-2.93824147625945,"squirrel_monkey"
"843","ENSG00000163492","CCDC141","ns","sig","squirrel_monkey",-2.00240546788523,"squirrel_monkey"
"844","ENSG00000174951","FUT1","ns","sig","squirrel_monkey",7.11304676048759,"squirrel_monkey"
"845","ENSG00000152705","CATSPER3","ns","sig","squirrel_monkey",-2.71854520477963,"squirrel_monkey"
"846","ENSG00000223609","HBD","ns","sig","squirrel_monkey",4.66340539156828,"squirrel_monkey"
"847","ENSG00000125848","FLRT3","sig","sig","squirrel_monkey",-1.7185353671726,"squirrel_monkey"
"848","ENSG00000203734","ECT2L","ns","sig","squirrel_monkey",-4.24314158796189,"squirrel_monkey"
"849","ENSG00000103740","ACSBG1","ns","sig","squirrel_monkey",5.6219681478065,"squirrel_monkey"
"850","ENSG00000198342","ZNF442","sig","sig","squirrel_monkey",-2.10588183077066,"squirrel_monkey"
"851","ENSG00000147119","CHST7","sig","sig","squirrel_monkey",-2.16146442639548,"squirrel_monkey"
"852","ENSG00000102934","PLLP","ns","sig","squirrel_monkey",4.61019386212389,"squirrel_monkey"
"853","ENSG00000115165","CYTIP","ns","sig","squirrel_monkey",-2.03336609191295,"squirrel_monkey"
"854","ENSG00000157103","SLC6A1","ns","sig","squirrel_monkey",-2.41022867167488,"squirrel_monkey"
"855","ENSG00000134533","RERG","ns","sig","squirrel_monkey",-2.29029736651058,"squirrel_monkey"
"856","ENSG00000129596","CDO1","sig","sig","squirrel_monkey",-2.35612506060063,"squirrel_monkey"
"857","ENSG00000172602","RND1","ns","sig","squirrel_monkey",4.32332311528113,"squirrel_monkey"
"858","ENSG00000119699","TGFB3","sig","sig","squirrel_monkey",-1.9722447236297,"squirrel_monkey"
"859","ENSG00000153823","PID1","sig","sig","squirrel_monkey",-2.04072674600118,"squirrel_monkey"
"860","ENSG00000064989","CALCRL","sig","sig","squirrel_monkey",-2.40435874230919,"squirrel_monkey"
"861","ENSG00000164509","IL31RA","ns","sig","squirrel_monkey",-2.34523903996798,"squirrel_monkey"
"862","ENSG00000125657","TNFSF9","ns","sig","squirrel_monkey",4.19567511739332,"squirrel_monkey"
"863","ENSG00000154734","ADAMTS1","sig","sig","squirrel_monkey",-2.16254623623698,"squirrel_monkey"
"864","ENSG00000232040","ZBED9","ns","sig","squirrel_monkey",-2.32031446637933,"squirrel_monkey"
"865","ENSG00000154928","EPHB1","sig","sig","squirrel_monkey",4.80283981200307,"squirrel_monkey"
"866","ENSG00000166839","ANKDD1A","sig","sig","squirrel_monkey",-2.41586657209929,"squirrel_monkey"
"867","ENSG00000175130","MARCKSL1","sig","sig","squirrel_monkey",5.50984259828918,"squirrel_monkey"
"868","ENSG00000152785","BMP3","ns","sig","squirrel_monkey",-3.59218017786821,"squirrel_monkey"
"869","ENSG00000089116","LHX5","ns","sig","squirrel_monkey",6.45073539763331,"squirrel_monkey"
"870","ENSG00000183696","UPP1","sig","sig","squirrel_monkey",5.87059783113856,"squirrel_monkey"
"871","ENSG00000104490","NCALD","sig","sig","squirrel_monkey",-2.7301888449056,"squirrel_monkey"
"872","ENSG00000105967","TFEC","ns","sig","squirrel_monkey",5.35569808904007,"squirrel_monkey"
"873","ENSG00000117598","PLPPR5","ns","sig","squirrel_monkey",-3.38927064910299,"squirrel_monkey"
"874","ENSG00000162975","KCNF1","ns","sig","squirrel_monkey",-2.76403790100267,"squirrel_monkey"
"875","ENSG00000073331","ALPK1","sig","sig","squirrel_monkey",4.65110249138838,"squirrel_monkey"
"876","ENSG00000069493","CLEC2D","ns","sig","squirrel_monkey",7.75040912079505,"squirrel_monkey"
"877","ENSG00000157168","NRG1","sig","sig","squirrel_monkey",-3.69080114664114,"squirrel_monkey"
"878","ENSG00000101134","DOK5","sig","sig","squirrel_monkey",-2.92006003280288,"squirrel_monkey"
"879","ENSG00000144460","NYAP2","ns","sig","squirrel_monkey",4.64919719912178,"squirrel_monkey"
"880","ENSG00000165449","SLC16A9","ns","sig","squirrel_monkey",-2.49375616314192,"squirrel_monkey"
"881","ENSG00000105483","CARD8","sig","sig","squirrel_monkey",4.09406335063052,"squirrel_monkey"
"882","ENSG00000102032","RENBP","ns","sig","squirrel_monkey",-2.52110478786738,"squirrel_monkey"
"883","ENSG00000159251","ACTC1","ns","sig","squirrel_monkey",-3.06908137571563,"squirrel_monkey"
"884","ENSG00000170396","ZNF804A","ns","sig","squirrel_monkey",-2.80376337239173,"squirrel_monkey"
"885","ENSG00000164484","TMEM200A","ns","sig","squirrel_monkey",-2.72962236914981,"squirrel_monkey"
"886","ENSG00000198915","RASGEF1A","ns","sig","squirrel_monkey",-3.19011132036993,"squirrel_monkey"
"887","ENSG00000142621","FHAD1","ns","sig","squirrel_monkey",3.8175707388433,"squirrel_monkey"
"888","ENSG00000105877","DNAH11","ns","sig","squirrel_monkey",4.5808923175819,"squirrel_monkey"
"889","ENSG00000170545","SMAGP","ns","sig","squirrel_monkey",4.01257660773041,"squirrel_monkey"
"890","ENSG00000164604","GPR85","ns","sig","squirrel_monkey",6.66140693146911,"squirrel_monkey"
"891","ENSG00000188909","BSX","ns","sig","squirrel_monkey",5.89989278652941,"squirrel_monkey"
"892","ENSG00000170426","SDR9C7","ns","sig","squirrel_monkey",5.75744589092931,"squirrel_monkey"
"893","ENSG00000283904","MIR155","ns","sig","squirrel_monkey",5.53522552955641,"squirrel_monkey"
"894","ENSG00000118520","ARG1","ns","sig","squirrel_monkey",6.11068448664837,"squirrel_monkey"
"895","ENSG00000188389","PDCD1","ns","sig","squirrel_monkey",8.78675589246914,"squirrel_monkey"
"896","ENSG00000125508","SRMS","ns","sig","squirrel_monkey",7.39856157537878,"squirrel_monkey"
"897","ENSG00000112799","LY86","ns","sig","squirrel_monkey",6.34268982095217,"squirrel_monkey"
"898","ENSG00000172724","CCL19","ns","sig","squirrel_monkey",5.3401163419358,"squirrel_monkey"
"899","ENSG00000188620","HMX3","ns","sig","squirrel_monkey",5.74210918544093,"squirrel_monkey"
"900","ENSG00000273537","RF01986","ns","sig","squirrel_monkey",4.36642472334383,"squirrel_monkey"
"901","ENSG00000178175","ZNF366","ns","sig","squirrel_monkey",6.58676792556784,"squirrel_monkey"
"902","ENSG00000133561","GIMAP6","ns","sig","squirrel_monkey",3.98931463503238,"squirrel_monkey"
"903","ENSG00000117091","CD48","ns","sig","squirrel_monkey",3.95650357747679,"squirrel_monkey"
"904","ENSG00000110934","BIN2","ns","sig","squirrel_monkey",4.50569559058502,"squirrel_monkey"
"905","ENSG00000125931","CITED1","ns","sig","squirrel_monkey",-3.54654366100698,"squirrel_monkey"
"906","ENSG00000167676","PLIN4","ns","sig","squirrel_monkey",-3.0035380657099,"squirrel_monkey"
"907","ENSG00000264424","MYH4","ns","sig","squirrel_monkey",-3.59966796487823,"squirrel_monkey"
"908","ENSG00000196711","ALKAL1","ns","sig","squirrel_monkey",-2.81709566686782,"squirrel_monkey"
"909","ENSG00000165548","TMEM63C","ns","sig","squirrel_monkey",-3.11153340215167,"squirrel_monkey"
"910","ENSG00000133020","MYH8","ns","sig","squirrel_monkey",-5.27905947136288,"squirrel_monkey"
"911","ENSG00000107105","ELAVL2","ns","sig","squirrel_monkey",10.0601047374105,"squirrel_monkey"
"912","ENSG00000159231","CBR3","ns","sig","squirrel_monkey",3.6727733476518,"squirrel_monkey"
"913","ENSG00000057593","F7","ns","sig","squirrel_monkey",4.30718175460531,"squirrel_monkey"
"914","ENSG00000113389","NPR3","ns","sig","squirrel_monkey",-3.58053745375168,"squirrel_monkey"
"915","ENSG00000168906","MAT2A","ns","sig","squirrel_monkey",3.4458495834251,"squirrel_monkey"
"916","ENSG00000249242","TMEM150C","ns","sig","squirrel_monkey",5.46312367955932,"squirrel_monkey"
"917","ENSG00000119686","FLVCR2","ns","sig","squirrel_monkey",-6.093648929602,"squirrel_monkey"
"918","ENSG00000121270","ABCC11","ns","sig","squirrel_monkey",5.78401762953206,"squirrel_monkey"
"919","ENSG00000185267","CDNF","ns","sig","squirrel_monkey",-3.07861875658878,"squirrel_monkey"
"920","ENSG00000107551","RASSF4","ns","sig","squirrel_monkey",4.32778077261526,"squirrel_monkey"
"921","ENSG00000189057","FAM111B","ns","sig","squirrel_monkey",3.11206504610011,"squirrel_monkey"
"922","ENSG00000158715","SLC45A3","ns","sig","squirrel_monkey",3.62472825864,"squirrel_monkey"
"923","ENSG00000136014","USP44","ns","sig","squirrel_monkey",4.11413600167494,"squirrel_monkey"
"924","ENSG00000086717","PPEF1","ns","sig","squirrel_monkey",-3.58694033560494,"squirrel_monkey"
"925","ENSG00000169306","IL1RAPL1","ns","sig","squirrel_monkey",3.10054293005335,"squirrel_monkey"
"926","ENSG00000099260","PALMD","ns","sig","squirrel_monkey",-3.69035923622073,"squirrel_monkey"
"927","ENSG00000175318","GRAMD2A","ns","sig","squirrel_monkey",3.46167024751536,"squirrel_monkey"
"928","ENSG00000161249","DMKN","ns","sig","squirrel_monkey",5.26980720414051,"squirrel_monkey"
"929","ENSG00000198610","AKR1C4","ns","sig","squirrel_monkey",6.55371133193214,"squirrel_monkey"
"930","ENSG00000079337","RAPGEF3","ns","sig","squirrel_monkey",3.70295932046733,"squirrel_monkey"
"931","ENSG00000100767","PAPLN","ns","sig","squirrel_monkey",4.16162142269578,"squirrel_monkey"
"932","ENSG00000040608","RTN4R","ns","sig","squirrel_monkey",3.37659012340173,"squirrel_monkey"
"933","ENSG00000152611","CAPSL","ns","sig","squirrel_monkey",2.9006821612245,"squirrel_monkey"
"934","ENSG00000187672","ERC2","ns","sig","squirrel_monkey",3.43756779526381,"squirrel_monkey"
"935","ENSG00000122986","HVCN1","ns","sig","squirrel_monkey",2.81910709260804,"squirrel_monkey"
"936","ENSG00000189001","SBSN","ns","sig","squirrel_monkey",3.16282125951245,"squirrel_monkey"
"937","ENSG00000277363","SRCIN1","ns","sig","squirrel_monkey",4.84771477426876,"squirrel_monkey"
"938","ENSG00000185313","SCN10A","ns","sig","squirrel_monkey",5.07003715052374,"squirrel_monkey"
"939","ENSG00000130038","CRACR2A","ns","sig","squirrel_monkey",4.79308537675055,"squirrel_monkey"
"940","ENSG00000159248","GJD2","ns","sig","squirrel_monkey",-4.59871169967138,"squirrel_monkey"
"941","ENSG00000175084","DES","ns","sig","squirrel_monkey",3.3136287433053,"squirrel_monkey"
"942","ENSG00000123329","ARHGAP9","ns","sig","squirrel_monkey",4.25252816980887,"squirrel_monkey"
"943","ENSG00000198910","L1CAM","ns","sig","squirrel_monkey",2.9490705059143,"squirrel_monkey"
"944","ENSG00000167703","SLC43A2","ns","sig","squirrel_monkey",2.58467983951642,"squirrel_monkey"
"945","ENSG00000117016","RIMS3","ns","sig","squirrel_monkey",2.52982831535897,"squirrel_monkey"
"946","ENSG00000130052","STARD8","sig","sig","squirrel_monkey",2.49198261028874,"squirrel_monkey"
"947","ENSG00000125650","PSPN","ns","sig","squirrel_monkey",2.68109052749555,"squirrel_monkey"
"948","ENSG00000171208","NETO2","sig","sig","squirrel_monkey",2.61008769161544,"squirrel_monkey"
"949","ENSG00000004399","PLXND1","sig","sig","squirrel_monkey",2.63137473265315,"squirrel_monkey"
"950","ENSG00000197653","DNAH10","sig","sig","squirrel_monkey",2.21069956948986,"squirrel_monkey"
"951","ENSG00000147160","AWAT2","ns","sig","squirrel_monkey",3.80388939383073,"squirrel_monkey"
"952","ENSG00000196368","NUDT11","sig","ns","squirrel_monkey",1.9928456629727,"squirrel_monkey"
"953","ENSG00000152495","CAMK4","sig","sig","squirrel_monkey",5.49668280984707,"squirrel_monkey"
"954","ENSG00000167702","KIFC2","sig","sig","squirrel_monkey",3.22529156222508,"squirrel_monkey"
"955","ENSG00000122547","EEPD1","sig","sig","squirrel_monkey",2.80989112007512,"squirrel_monkey"
"956","ENSG00000160298","C21orf58","sig","sig","squirrel_monkey",1.57793692120322,"squirrel_monkey"
"957","ENSG00000145692","BHMT","ns","sig","squirrel_monkey",6.09087282654638,"squirrel_monkey"
"958","ENSG00000091409","ITGA6","sig","sig","squirrel_monkey",1.62241602169009,"squirrel_monkey"
"959","ENSG00000185483","ROR1","sig","sig","squirrel_monkey",1.90188497663484,"squirrel_monkey"
"960","ENSG00000124557","BTN1A1","sig","sig","squirrel_monkey",2.39092341954305,"squirrel_monkey"
"961","ENSG00000141576","RNF157","sig","sig","squirrel_monkey",1.65533627009587,"squirrel_monkey"
"962","ENSG00000138829","FBN2","sig","sig","squirrel_monkey",3.08184169127405,"squirrel_monkey"
"963","ENSG00000206384","COL6A6","sig","sig","squirrel_monkey",2.22845688925017,"squirrel_monkey"
"964","ENSG00000167371","PRRT2","sig","sig","squirrel_monkey",1.34995190817304,"squirrel_monkey"
"965","ENSG00000116991","SIPA1L2","sig","sig","squirrel_monkey",2.05716087012215,"squirrel_monkey"
"966","ENSG00000185008","ROBO2","sig","sig","squirrel_monkey",1.13045540362403,"squirrel_monkey"
"967","ENSG00000137561","TTPA","sig","sig","squirrel_monkey",2.98794318097843,"squirrel_monkey"
"968","ENSG00000127324","TSPAN8","ns","ns","squirrel_monkey",1.19663341129143,"squirrel_monkey"
"969","ENSG00000166689","PLEKHA7","sig","sig","squirrel_monkey",3.74737946530671,"squirrel_monkey"
"970","ENSG00000155719","OTOA","sig","sig","squirrel_monkey",0.949849311346595,"squirrel_monkey"
"971","ENSG00000204682","CASC10","sig","ns","squirrel_monkey",0.988308322375238,"squirrel_monkey"
"972","ENSG00000100678","SLC8A3","ns","ns","squirrel_monkey",2.56682944304331,"squirrel_monkey"
"973","ENSG00000176732","PFN4","sig","ns","squirrel_monkey",1.02188286663289,"squirrel_monkey"
"974","ENSG00000165959","CLMN","sig","sig","squirrel_monkey",1.07080244402774,"squirrel_monkey"
"975","ENSG00000160111","CPAMD8","sig","sig","squirrel_monkey",1.09139571871932,"squirrel_monkey"
"976","ENSG00000272636","DOC2B","sig","ns","squirrel_monkey",0.84508090294436,"squirrel_monkey"
"977","ENSG00000213347","MXD3","sig","sig","squirrel_monkey",0.871081864798998,"squirrel_monkey"
"978","ENSG00000204052","LRRC73","sig","ns","squirrel_monkey",0.533673603261259,"squirrel_monkey"
"979","ENSG00000151012","SLC7A11","sig","sig","squirrel_monkey",1.66973163562774,"squirrel_monkey"
"980","ENSG00000183128","CALHM3","sig","ns","squirrel_monkey",1.48257626729335,"squirrel_monkey"
"981","ENSG00000271503","CCL5","sig","sig","human_related_rhesus_macaque ",10.4259804711341,"rhesus_macaque"
"982","ENSG00000131203","IDO1","sig","sig","human_related_rhesus_macaque ",10.1518944011429,"rhesus_macaque"
"983","ENSG00000172183","ISG20","sig","sig","human_related_rhesus_macaque ",8.35879016531165,"rhesus_macaque"
"984","ENSG00000163121","NEURL3","sig","sig","human_related_rhesus_macaque ",7.8695476508608,"rhesus_macaque"
"985","ENSG00000163131","CTSS","sig","sig","human_related_rhesus_macaque ",6.97243645104314,"rhesus_macaque"
"986","ENSG00000171860","C3AR1","sig","sig","human_related_rhesus_macaque ",6.63184834389911,"rhesus_macaque"
"987","ENSG00000023445","BIRC3","sig","sig","human_related_rhesus_macaque ",6.57593129936071,"rhesus_macaque"
"988","ENSG00000131979","GCH1","sig","sig","human_related_rhesus_macaque ",6.44869238766686,"rhesus_macaque"
"989","ENSG00000161921","CXCL16","sig","ns","human_related_rhesus_macaque ",6.33168690345727,"rhesus_macaque"
"990","ENSG00000137462","TLR2","sig","sig","human_related_rhesus_macaque ",6.07536800260282,"rhesus_macaque"
"991","ENSG00000056558","TRAF1","sig","sig","human_related_rhesus_macaque ",5.90387225771984,"rhesus_macaque"
"992","ENSG00000163739","CXCL1","sig","sig","human_related_rhesus_macaque ",5.61654639878416,"rhesus_macaque"
"993","ENSG00000141497","ZMYND15","sig","ns","human_related_rhesus_macaque ",5.60970448853294,"rhesus_macaque"
"994","ENSG00000132530","XAF1","sig","sig","human_related_rhesus_macaque ",4.90949624478213,"rhesus_macaque"
"995","ENSG00000138670","RASGEF1B","sig","sig","human_related_rhesus_macaque ",4.88800809878278,"rhesus_macaque"
"996","ENSG00000137571","SLCO5A1","sig","sig","human_related_rhesus_macaque ",4.49822781754805,"rhesus_macaque"
"997","ENSG00000154655","L3MBTL4","sig","ns","human_related_rhesus_macaque ",4.48458700893544,"rhesus_macaque"
"998","ENSG00000137752","CASP1","sig","sig","human_related_rhesus_macaque ",4.48116858638928,"rhesus_macaque"
"999","ENSG00000168016","TRANK1","sig","sig","human_related_rhesus_macaque ",4.44660230599052,"rhesus_macaque"
"1000","ENSG00000128342","LIF","sig","sig","human_related_rhesus_macaque ",4.34783378031811,"rhesus_macaque"
"1001","ENSG00000135378","PRRG4","sig","sig","human_related_rhesus_macaque ",4.26687037830247,"rhesus_macaque"
"1002","ENSG00000105371","ICAM4","sig","ns","human_related_rhesus_macaque ",4.2456356500955,"rhesus_macaque"
"1003","ENSG00000171049","FPR2","sig","ns","human_related_rhesus_macaque ",3.98761641482518,"rhesus_macaque"
"1004","ENSG00000163874","ZC3H12A","sig","sig","human_related_rhesus_macaque ",3.98754090390454,"rhesus_macaque"
"1005","ENSG00000146006","LRRTM2","sig","ns","human_related_rhesus_macaque ",3.72451296533848,"rhesus_macaque"
"1006","ENSG00000183760","ACP7","sig","ns","human_related_rhesus_macaque ",3.63734153742026,"rhesus_macaque"
"1007","ENSG00000123685","BATF3","sig","ns","human_related_rhesus_macaque ",3.61431804929343,"rhesus_macaque"
"1008","ENSG00000140105","WARS","sig","sig","human_related_rhesus_macaque ",3.54672039972527,"rhesus_macaque"
"1009","ENSG00000187479","C11orf96","sig","ns","human_related_rhesus_macaque ",3.5125128251593,"rhesus_macaque"
"1010","ENSG00000085117","CD82","sig","ns","human_related_rhesus_macaque ",3.51137538743016,"rhesus_macaque"
"1011","ENSG00000125730","C3","sig","ns","human_related_rhesus_macaque ",3.48209817430126,"rhesus_macaque"
"1012","ENSG00000183801","OLFML1","sig","sig","human_related_rhesus_macaque ",3.42720629872128,"rhesus_macaque"
"1013","ENSG00000136040","PLXNC1","sig","ns","human_related_rhesus_macaque ",3.41288362769654,"rhesus_macaque"
"1014","ENSG00000171051","FPR1","sig","ns","human_related_rhesus_macaque ",3.20072803071718,"rhesus_macaque"
"1015","ENSG00000189120","SP6","sig","ns","human_related_rhesus_macaque ",3.15014998273214,"rhesus_macaque"
"1016","ENSG00000071073","MGAT4A","sig","ns","human_related_rhesus_macaque ",3.12127173816079,"rhesus_macaque"
"1017","ENSG00000101000","PROCR","sig","sig","human_related_rhesus_macaque ",3.0053592785537,"rhesus_macaque"
"1018","ENSG00000100600","LGMN","sig","sig","human_related_rhesus_macaque ",3.00045274155038,"rhesus_macaque"
"1019","ENSG00000099998","GGT5","sig","ns","human_related_rhesus_macaque ",2.94076713320751,"rhesus_macaque"
"1020","ENSG00000112299","VNN1","ns",NA,"human_related_rhesus_macaque ",2.83851526570968,"rhesus_macaque"
"1021","ENSG00000105852","PON3","sig","sig","human_related_rhesus_macaque ",2.80293845766921,"rhesus_macaque"
"1022","ENSG00000162493","PDPN","sig","sig","human_related_rhesus_macaque ",2.76860283858676,"rhesus_macaque"
"1023","ENSG00000161653","NAGS","sig","ns","human_related_rhesus_macaque ",2.75165046717939,"rhesus_macaque"
"1024","ENSG00000242550","SERPINB10","sig","ns","human_related_rhesus_macaque ",2.69289322796691,"rhesus_macaque"
"1025","ENSG00000186472","PCLO","sig","ns","human_related_rhesus_macaque ",2.62326733440056,"rhesus_macaque"
"1026","ENSG00000129990","SYT5","sig","ns","human_related_rhesus_macaque ",2.42900761139778,"rhesus_macaque"
"1027","ENSG00000100985","MMP9","sig","sig","human_related_rhesus_macaque ",2.40675479447005,"rhesus_macaque"
"1028","ENSG00000164946","FREM1","sig","ns","human_related_rhesus_macaque ",2.37845652570225,"rhesus_macaque"
"1029","ENSG00000122862","SRGN","sig","sig","human_related_rhesus_macaque ",2.21888113467433,"rhesus_macaque"
"1030","ENSG00000134627","PIWIL4","sig","ns","human_related_rhesus_macaque ",2.21754862889863,"rhesus_macaque"
"1031","ENSG00000166670","MMP10","sig","sig","human_related_rhesus_macaque ",2.17460016809586,"rhesus_macaque"
"1032","ENSG00000196353","CPNE4","ns","ns","human_related_rhesus_macaque ",2.11157892896413,"rhesus_macaque"
"1033","ENSG00000128052","KDR","sig","ns","human_related_rhesus_macaque ",1.89547865206013,"rhesus_macaque"
"1034","ENSG00000283632","EXOC3L2","ns","sig","human_related_rhesus_macaque ",1.66914145164457,"rhesus_macaque"
"1035","ENSG00000101311","FERMT1","sig","ns","human_related_rhesus_macaque ",1.17093964847643,"rhesus_macaque"
"1036","ENSG00000153162","BMP6","ns","sig","human_related_rhesus_macaque ",0.557296807063229,"rhesus_macaque"
"1037","ENSG00000164122","ASB5","ns","sig","human_related_rhesus_macaque ",0.436006882980021,"rhesus_macaque"
"1038","ENSG00000178718","RPP25","ns","sig","human_related_rhesus_macaque ",0.370548916317968,"rhesus_macaque"
"1039","ENSG00000185565","LSAMP","ns","sig","human_related_rhesus_macaque ",0.221665601576562,"rhesus_macaque"
"1040","ENSG00000173535","TNFRSF10C","ns","sig","human_related_rhesus_macaque ",0.0511671246531983,"rhesus_macaque"
"1041","ENSG00000168758","SEMA4C","ns","sig","human_related_rhesus_macaque ",-0.0696772479016791,"rhesus_macaque"
"1042","ENSG00000187609","EXD3","ns","sig","human_related_rhesus_macaque ",-0.739577919735558,"rhesus_macaque"
"1043","ENSG00000184408","KCND2","ns","sig","human_related_rhesus_macaque ",-1.00318242064509,"rhesus_macaque"
"1044","ENSG00000162814","SPATA17","ns","ns","human_related_rhesus_macaque ",-1.02715495453884,"rhesus_macaque"
"1045","ENSG00000159761","C16orf86","ns","sig","human_related_rhesus_macaque ",-1.3089840166773,"rhesus_macaque"
"1046","ENSG00000115041","KCNIP3","sig","ns","human_related_rhesus_macaque ",-1.60064970090358,"rhesus_macaque"
"1047","ENSG00000212464","SNORA12","ns",NA,"human_related_rhesus_macaque ",-1.69899026191986,"rhesus_macaque"
"1048","ENSG00000205090","TMEM240","sig","ns","human_related_rhesus_macaque ",-1.88210184221872,"rhesus_macaque"
"1049","ENSG00000175820","CCDC168","sig","ns","human_related_rhesus_macaque ",-2.11937596435217,"rhesus_macaque"
"1050","ENSG00000162755","KLHDC9","sig","ns","human_related_rhesus_macaque ",-2.46820224488919,"rhesus_macaque"
"1051","ENSG00000170049","KCNAB3","sig","ns","human_related_rhesus_macaque ",-2.70158665322046,"rhesus_macaque"
"1052","ENSG00000271503","CCL5","sig","sig","rhesus_macaque",6.2052080725544,"rhesus_macaque"
"1053","ENSG00000131203","IDO1","sig","sig","rhesus_macaque",7.08525180726517,"rhesus_macaque"
"1054","ENSG00000172183","ISG20","sig","sig","rhesus_macaque",3.31773572483652,"rhesus_macaque"
"1055","ENSG00000163121","NEURL3","sig","sig","rhesus_macaque",4.29132399216888,"rhesus_macaque"
"1056","ENSG00000163131","CTSS","sig","sig","rhesus_macaque",2.25449652855566,"rhesus_macaque"
"1057","ENSG00000171860","C3AR1","sig","sig","rhesus_macaque",2.36857545458459,"rhesus_macaque"
"1058","ENSG00000023445","BIRC3","sig","sig","rhesus_macaque",1.11555692797119,"rhesus_macaque"
"1059","ENSG00000131979","GCH1","sig","sig","rhesus_macaque",2.68684934432781,"rhesus_macaque"
"1060","ENSG00000161921","CXCL16","sig","ns","rhesus_macaque",1.5645215483143,"rhesus_macaque"
"1061","ENSG00000137462","TLR2","sig","sig","rhesus_macaque",1.55632242188037,"rhesus_macaque"
"1062","ENSG00000056558","TRAF1","sig","sig","rhesus_macaque",1.61536081951399,"rhesus_macaque"
"1063","ENSG00000163739","CXCL1","sig","sig","rhesus_macaque",2.37090837048866,"rhesus_macaque"
"1064","ENSG00000141497","ZMYND15","sig","ns","rhesus_macaque",0.998332990436041,"rhesus_macaque"
"1065","ENSG00000132530","XAF1","sig","sig","rhesus_macaque",8.43393900577879,"rhesus_macaque"
"1066","ENSG00000138670","RASGEF1B","sig","sig","rhesus_macaque",1.85685878130533,"rhesus_macaque"
"1067","ENSG00000137571","SLCO5A1","sig","sig","rhesus_macaque",1.14573485974311,"rhesus_macaque"
"1068","ENSG00000154655","L3MBTL4","sig","ns","rhesus_macaque",0.909374253159892,"rhesus_macaque"
"1069","ENSG00000137752","CASP1","sig","sig","rhesus_macaque",0.921611016446803,"rhesus_macaque"
"1070","ENSG00000168016","TRANK1","sig","sig","rhesus_macaque",0.969139348701543,"rhesus_macaque"
"1071","ENSG00000128342","LIF","sig","sig","rhesus_macaque",1.23789953896613,"rhesus_macaque"
"1072","ENSG00000135378","PRRG4","sig","sig","rhesus_macaque",0.710863134760242,"rhesus_macaque"
"1073","ENSG00000105371","ICAM4","sig","ns","rhesus_macaque",-0.493000153958414,"rhesus_macaque"
"1074","ENSG00000171049","FPR2","sig","ns","rhesus_macaque",-1.24511160132736,"rhesus_macaque"
"1075","ENSG00000163874","ZC3H12A","sig","sig","rhesus_macaque",0.691748562895965,"rhesus_macaque"
"1076","ENSG00000146006","LRRTM2","sig","ns","rhesus_macaque",0.43543157325195,"rhesus_macaque"
"1077","ENSG00000183760","ACP7","sig","ns","rhesus_macaque",0.264357270900736,"rhesus_macaque"
"1078","ENSG00000123685","BATF3","sig","ns","rhesus_macaque",0.111798388793084,"rhesus_macaque"
"1079","ENSG00000140105","WARS","sig","sig","rhesus_macaque",0.52131023208354,"rhesus_macaque"
"1080","ENSG00000187479","C11orf96","sig","ns","rhesus_macaque",0.129133799410773,"rhesus_macaque"
"1081","ENSG00000085117","CD82","sig","ns","rhesus_macaque",0.474063422333488,"rhesus_macaque"
"1082","ENSG00000125730","C3","sig","ns","rhesus_macaque",0.101034328600252,"rhesus_macaque"
