"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"463","ENSG00000136044",-1.2156079527265,2.50616918619978e-17,"APPL2",-1.25616973897689,2.26493168353161e-18,"APPL2","not","sig","APPL2"
"464","ENSG00000020633",4.04143744205819,2.55113787554688e-17,"RUNX3",3.91027400015629,2.39615988130368e-16,"RUNX3","not","sig","RUNX3"
"465","ENSG00000120805",-0.694876662223682,2.6673174482289e-17,"ARL1",-0.688129329169999,3.76036956520808e-15,"ARL1","not","sig","ARL1"
"466","ENSG00000164164",1.26157302735008,2.73515071774412e-17,"OTUD4",1.27187966552245,5.70374315327918e-18,"OTUD4","not","sig","OTUD4"
"467","ENSG00000075239",-0.793389980002318,2.97406957069738e-17,"ACAT1",-0.83687189066839,4.45147569449655e-19,"ACAT1","not","sig","ACAT1"
"468","ENSG00000124120",-0.687631827262982,3.01667800477983e-17,"TTPAL",-0.748344955016502,1.58255772809012e-16,"TTPAL","not","sig","TTPAL"
"469","ENSG00000133121",0.8189764528276,3.10917182344692e-17,"STARD13",0.789989969039851,6.49219942183586e-17,"STARD13","not","sig","STARD13"
"470","ENSG00000138772",-1.31327304616384,3.42223691216408e-17,"ANXA3",-1.33632997242869,6.22612721113456e-18,"ANXA3","not","sig","ANXA3"
"471","ENSG00000133606",1.17190941533879,3.6905248190896e-17,"MKRN1",1.07116870306662,4.31363090519521e-15,"MKRN1","not","sig","MKRN1"
"472","ENSG00000131508",-0.767725726728906,3.69992270576162e-17,"UBE2D2",-0.913641547608394,1.05923070180359e-19,"UBE2D2","not","sig","UBE2D2"
"473","ENSG00000111199",2.34613091277244,3.97348019403257e-17,"TRPV4",2.32129847492407,7.27903360763978e-17,"TRPV4","not","sig","TRPV4"
"474","ENSG00000143390",0.776983636896078,4.13851499588978e-17,"RFX5",0.74579728611252,1.39882652229636e-17,"RFX5","not","sig","RFX5"
"475","ENSG00000159314",3.84579907487143,4.2071796394638e-17,"ARHGAP27",3.88634854337849,3.46180901733863e-19,"ARHGAP27","not","sig","ARHGAP27"
"476","ENSG00000149554",-0.851400782468587,4.34335135799265e-17,"CHEK1",-0.814319932003302,2.10008201459509e-15,"CHEK1","not","sig","CHEK1"
"477","ENSG00000064309",-1.37286773057091,4.52440738936018e-17,"CDON",-1.47404618557544,5.63482241839373e-18,"CDON","not","sig","CDON"
"478","ENSG00000136715",1.16618615602722,4.64210588850757e-17,"SAP130",1.15675502152583,1.31424511084838e-16,"SAP130","not","sig","SAP130"
"479","ENSG00000075218",-1.00745330460479,4.90357860671233e-17,"GTSE1",-1.1080818225876,2.02813499055488e-19,"GTSE1","not","sig","GTSE1"
"480","ENSG00000065328",-1.40486941365761,5.67855702260286e-17,"MCM10",-1.45433424923534,1.1527666314827e-16,"MCM10","not","sig","MCM10"
"481","ENSG00000143799",-0.833025045047485,6.72408908928442e-17,"PARP1",-0.828621929257635,1.80375206092723e-18,"PARP1","not","sig","PARP1"
"482","ENSG00000184007",-0.648389957222666,7.48759685426462e-17,"PTP4A2",-0.524959775743905,2.35862436207335e-10,"PTP4A2","not","sig","PTP4A2"
"483","ENSG00000124209",-0.82452866853172,7.88218465157933e-17,"RAB22A",-0.316996429175612,0.0054525950220545,"RAB22A","different","sig","RAB22A"
"484","ENSG00000080986",-1.22420428949793,8.14911261612634e-17,"NDC80",-1.26799527873254,4.92788826838481e-18,"NDC80","not","sig","NDC80"
"485","ENSG00000026103",1.21024507569881,8.80093331154467e-17,"FAS",1.15904395611521,2.54238082973011e-15,"FAS","not","sig","FAS"
"486","ENSG00000185033",1.86720953567791,9.06458845016489e-17,"SEMA4B",1.87753822903775,7.3038235472248e-17,"SEMA4B","not","sig","SEMA4B"
"487","ENSG00000011114",-1.27727181380498,9.67453946759491e-17,"BTBD7",-1.16157522242452,1.13296101019296e-12,"BTBD7","not","sig","BTBD7"
"488","ENSG00000103489",0.863358472489331,1.0070126314156e-16,"XYLT1",1.06419072680071,1.76500771866411e-22,"XYLT1","not","sig","XYLT1"
"489","ENSG00000173852",-1.31981489086392,1.18658770968752e-16,"DPY19L1",-1.26651750343868,6.8060057113672e-16,"DPY19L1","not","sig","DPY19L1"
"490","ENSG00000147119",2.11330368921172,1.39670992387054e-16,"CHST7",2.10702791168737,7.13760147615349e-17,"CHST7","not","sig","CHST7"
"491","ENSG00000066629",-1.06492078830969,1.50058297341321e-16,"EML1",-1.03843847897123,1.04538684818438e-15,"EML1","not","sig","EML1"
"492","ENSG00000133107",-1.29022928081841,1.50511932524364e-16,"TRPC4",-1.3315683400784,1.42416865704686e-16,"TRPC4","not","sig","TRPC4"
"493","ENSG00000130559",-0.844713358112282,1.59409618770825e-16,"CAMSAP1",-0.896213691514952,2.53588160240199e-18,"CAMSAP1","not","sig","CAMSAP1"
"494","ENSG00000197217",-0.609311443246243,1.7760484226878e-16,"ENTPD4",-0.637664274529687,2.19213823030365e-18,"ENTPD4","not","sig","ENTPD4"
"495","ENSG00000197646",1.38426665324608,1.79498407752097e-16,"PDCD1LG2",1.35913057434228,1.80670770580078e-16,"PDCD1LG2","not","sig","PDCD1LG2"
"496","ENSG00000160013",1.79216638955834,1.80180207251227e-16,"PTGIR",1.80498994402457,6.64667746120399e-17,"PTGIR","not","sig","PTGIR"
"497","ENSG00000166073",0.707087900057109,1.80927168327476e-16,"GPR176",0.828668838141765,3.3875384484473e-22,"GPR176","not","sig","GPR176"
"498","ENSG00000197520",4.67554619949264,2.02886839002411e-16,"FAM177B",0.0675565853870435,NA,"FAM177B","different","nonsig","FAM177B"
"499","ENSG00000137393",1.93063580009299,2.05819262032027e-16,"RNF144B",1.89745016859584,3.86071634111797e-16,"RNF144B","not","sig","RNF144B"
"500","ENSG00000062194",1.05264029108575,2.26678576109515e-16,"GPBP1",1.02612001676813,2.67700315193228e-15,"GPBP1","not","sig","GPBP1"
